Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Rural;URB/Trunk-Nat./90/St+Go;0%;15.47719288;0.001099048;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Rural;URB/Trunk-Nat./110/Freeflow;0%;103.0809097;0.000655126;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Rural;URB/Trunk-Nat./110/St+Go;0%;17.91904068;0.001021048;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Trunk-City/50/Freeflow;0%;49.35814285;0.000629457;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Trunk-City/50/St+Go;0%;12.48864365;0.001168328;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Trunk-City/60/Freeflow;0%;57.20602417;0.000624819;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Trunk-City/70/Freeflow;0%;65.83330536;0.000599787;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Trunk-City/70/St+Go;0%;14.40634251;0.001165276;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Rural;URB/Trunk-City/80/Freeflow;0%;74.38513947;0.000604133;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Rural;URB/Trunk-City/80/St+Go;0%;15.47862244;0.001099429;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Rural;URB/Trunk-City/90/Freeflow;0%;86.32706451;0.000604488;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Rural;URB/Trunk-City/90/St+Go;0%;15.47719288;0.001099048;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Distr/30/Freeflow;0%;31.04371643;0.000678457;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Distr/30/St+Go;0%;9.621915817;0.001299493;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Distr/50/Freeflow;0%;42.95035934;0.000690555;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Distr/50/St+Go;0%;12.4886837;0.001168465;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Distr/70/Freeflow;0%;66.2744751;0.000598971;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Distr/70/St+Go;0%;14.40438557;0.001165233;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Rural;URB/Distr/80/Freeflow;0%;70.11459351;0.00057001;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Rural;URB/Distr/80/St+Go;0%;15.47901249;0.001099205;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Local/30/Freeflow;0%;30.15937805;0.000710255;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Local/30/St+Go;0%;9.621915817;0.001299661;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Local/50/Freeflow;0%;41.66276932;0.000661977;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Local/50/St+Go;0%;12.48864651;0.001168638;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Access/30/Freeflow;0%;28.9127121;0.000717925;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Access/30/St+Go;0%;9.621915817;0.001299236;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Access/50/Freeflow;0%;40.68198395;0.000694054;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;SO2;Urban;URB/Access/50/St+Go;0%;12.48868275;0.001169215;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;RUR/MW/90/Freeflow;0%;92.81606293;0.002217634;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;RUR/MW/90/St+Go;0%;17.9214344;0.004477261;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;RUR/MW/110/Freeflow;0%;112.0320587;0.002800788;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;RUR/MW/110/St+Go;0%;17.92020035;0.004476913;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;RUR/MW/130/Freeflow;0%;132.6266937;0.004416448;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;RUR/MW/130/St+Go;0%;17.92035675;0.004478112;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;RUR/Semi-MW/90/Freeflow;0%;87.65538788;0.0023583;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;RUR/Semi-MW/90/St+Go;0%;17.91944885;0.004477004;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;RUR/Semi-MW/110/Freeflow;0%;106.9843826;0.002854364;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;RUR/Semi-MW/110/St+Go;0%;17.91869164;0.00447791;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;RUR/Trunk/60/Freeflow;0%;62.06953812;0.002402185;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;RUR/Trunk/70/Freeflow;0%;71.1455307;0.002561383;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;RUR/Trunk/70/St+Go;0%;14.4061327;0.005068168;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;RUR/Trunk/90/Freeflow;0%;87.65538788;0.0023583;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;RUR/Trunk/90/St+Go;0%;15.47130775;0.004729547;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;RUR/Trunk/110/Freeflow;0%;106.9843826;0.002854364;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;RUR/Trunk/110/St+Go;0%;17.91869164;0.00447791;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;RUR/Distr/50/Freeflow;0%;48.93615341;0.002658957;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;RUR/Distr/50/St+Go;0%;12.48864651;0.005244335;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;RUR/Distr/70/Freeflow;0%;66.9421463;0.002423846;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;RUR/Distr/70/St+Go;0%;14.40643024;0.005067965;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;RUR/Local/50/Freeflow;0%;46.53887558;0.002955416;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;RUR/Local/50/St+Go;0%;12.48578644;0.005244263;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;RUR/Local/70/Freeflow;0%;63.68587875;0.00242073;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;RUR/Local/70/St+Go;0%;14.40634251;0.005068259;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;RUR/Access/30/Freeflow;0%;33.693367;0.00322325;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;RUR/Access/30/St+Go;0%;9.621915817;0.005926943;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;RUR/Access/50/Freeflow;0%;43.89975739;0.00296086;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;RUR/Access/50/St+Go;0%;12.48863602;0.005244222;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./80/Freeflow;0%;79.03369141;0.002358754;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./80/St+Go;0%;15.47862244;0.00472824;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/Freeflow;0%;88.4336319;0.002232519;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;17.92142677;0.004479765;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./110/Freeflow;0%;106.4404297;0.002758265;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./110/St+Go;0%;17.92009163;0.004477962;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./130/Freeflow;0%;126.0387192;0.004011501;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./130/St+Go;0%;17.9173069;0.004475592;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/60/Freeflow;0%;62.73364258;0.002061852;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;69.43363953;0.002175602;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;14.40634251;0.005067601;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/80/Freeflow;0%;79.03369141;0.002358754;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/80/St+Go;0%;15.47862244;0.00472824;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/90/Freeflow;0%;88.4336319;0.002232519;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/90/St+Go;0%;17.92142677;0.004479765;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/110/Freeflow;0%;106.4404297;0.002758265;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/110/St+Go;0%;17.92009163;0.004477962;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-Nat./70/Freeflow;0%;65.83330536;0.00259633;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-Nat./70/St+Go;0%;14.40634251;0.005068259;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Trunk-Nat./80/Freeflow;0%;74.38513947;0.002489607;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Trunk-Nat./80/St+Go;0%;15.47862244;0.004728754;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Trunk-Nat./90/Freeflow;0%;86.32706451;0.00228606;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Trunk-Nat./90/St+Go;0%;15.47718906;0.004729097;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Trunk-Nat./110/Freeflow;0%;103.0809097;0.002562828;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Trunk-Nat./110/St+Go;0%;17.91903877;0.004480009;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;49.35814285;0.002637623;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/St+Go;0%;12.48864365;0.005244355;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/60/Freeflow;0%;57.20597076;0.002766874;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/70/Freeflow;0%;65.83330536;0.00259633;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/70/St+Go;0%;14.40634251;0.005068259;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Trunk-City/80/Freeflow;0%;74.38513947;0.002489607;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Trunk-City/80/St+Go;0%;15.47862244;0.004728754;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Trunk-City/90/Freeflow;0%;86.32706451;0.00228606;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Trunk-City/90/St+Go;0%;15.47718906;0.004729097;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Distr/30/Freeflow;0%;31.04371643;0.003389424;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Distr/30/St+Go;0%;9.621915817;0.005926943;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Distr/50/Freeflow;0%;42.95035934;0.003049524;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Distr/50/St+Go;0%;12.4886837;0.005244128;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Distr/70/Freeflow;0%;66.2744751;0.002594435;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Distr/70/St+Go;0%;14.40438175;0.005068321;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Distr/80/Freeflow;0%;70.11459351;0.002347371;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Distr/80/St+Go;0%;15.47901249;0.004728473;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Local/30/Freeflow;0%;30.15937805;0.003871977;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Local/30/St+Go;0%;9.621915817;0.005926943;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Local/50/Freeflow;0%;41.66276932;0.002914616;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Local/50/St+Go;0%;12.48864651;0.005244335;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Access/30/Freeflow;0%;28.9127121;0.003637433;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Access/30/St+Go;0%;9.621915817;0.005926943;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Access/50/Freeflow;0%;40.68198395;0.003084541;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Access/50/St+Go;0%;12.48868275;0.005244132;Ø/France - Avg;;
